Y7R8RCX2-IZIG34O5G-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
Y7R8RCX2-IZIG34O5G-S-0002,8,,IMG_3c4033_21UC2N5WX4,10.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0002,2,,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0014,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0011,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0001,1,,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0006,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0013,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0009,1,,IMG_3c4033_I2MB2XMVJX3PC,,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0004,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
GWR0Y8JD-N3C6X47LF-S-0001,1,jp-01-1-ps0000-04-14,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
GWR0Y8JD-N3C6X47LF-S-0002,2,,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
VFJPX0I6-IZLOCSI0R-S-0001,1,jp-01-1-ps0000-04-14,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
QINK2KO2-0H4URIM80-S-0001,firewall,jp-01-1-ps0000-04-11,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
QINK2KO2-0H4URIM80-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,,islanda-cbrm
8TNNPM4T-BRAQDQ91D-S-0005,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
QINK2KO2-0H4URIM80-S-0003,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islanda-cbrm
UD028MNB-J0NC48SWK-S-0005,1,jp-01-1-ps0000-04-15,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-8PCYY2LES-S-0001,1,jp-01-1-ps0000-04-15,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
MYE9STFT-XE1RIH1NE-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0004,2,jp-01-1-ps0000-04-16,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
MYE9STFT-1I5VMJWZV-S-0002,8,,IMG_3c4033_J570P9O1BC7I8,40.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0008,1,jp-01-1-ps0000-04-15,IMG_3c4033_AD3MBE0JRWG,40.0,islandb-cbrm
KDAUT0Z8-8PCYY2LES-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0006,1,jp-01-1-ps0000-04-15,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0009,1,jp-01-1-ps0000-04-16,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
MYE9STFT-XE1RIH1NE-S-0004,4,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
MYE9STFT-1I5VMJWZV-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0007,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
MYE9STFT-BSF3CO77G-S-0003,1,,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0004,1,jp-01-1-ps0000-04-16,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0003,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
MYE9STFT-BSF3CO77G-S-0002,2,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-9QDHBZW1L-S-0002,8,,IMG_3c4033_0H1A7UP9P,40.0,islandb-cbrm
KDAUT0Z8-9QDHBZW1L-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-8PCYY2LES-S-0003,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0003,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0005,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0004,2,jp-01-1-ps0000-04-16,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
MYE9STFT-6NAX20G7H-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-BSF3CO77G-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
PINN8HU0-GXKOSXOGX-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-K1OB3MS3U-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
MYE9STFT-XE1PX5TU2-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-6NAXO4N4G-S-0001,1,jp-01-1-ps0000-04-16,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
MYE9STFT-6NAX20G7H-S-0003,2,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-6NAXO4N4G-S-0002,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-K1OB3MS3U-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-S9WJQZDWK-S-0002,2,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0002,1,,IMG_3c4033_T4842I4PY16FQWW,40.0,islandb-cbrm
MYE9STFT-XE1PX5TU2-S-0002,4,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
MYE9STFT-S9WJQZDWK-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-K1OB3MS3U-S-0002,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0005,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0003,1,,IMG_3c4033_T484786DBSF0YYO,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0006,1,,IMG_3c4033_839WK087MDC,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0004,1,,IMG_3c4033_Y3R7L5CJ2UMZ24U8,40.0,islandb-cbrm
KDAUT0Z8-2J6TK1ESR-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-2J6TK1ESR-S-0002,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
